Unnamed: 0.1,Text,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Sentiment
707,Sharing favorite book recommendations with classmates. Building a mini book club. ,0, #BookClub #HighSchoolReads ,-0.355446809617233,-0.3481223329624538, UK,2023,10,4,18,196
610,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ",2, #FriendshipGoals #SeniorBonding ,0.9199799778328389,0.8592450893855889, UK,2023,6,18,11,56
630,"Hosted a picnic in the park, basking in the warmth of friendship and sunshine. Simple joys, timeless memories. #ParkPicnic #SeniorJoy ",2, #FriendshipSunshine #SeniorMemories ,1.2034081528217437,1.214353154782072, Canada,2023,7,8,16,56
68, Overflowing with adoration for my adorable pet! 🐾      ,3, #Adoration #PetLove                         ,0.06969545286612429,0.1490289585926226, UK        ,2023,2,17,10,6
495,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ",2, #Exploration #JapaneseTraditions ,-0.4971608971116855,-0.5611871722003436, Japan ,2017,8,22,21,114
169, Frustration mounts as obstacles block my path.     ,0, #Frustration #Obstacles                       ,-1.630873597067305,-1.6265113683897932, USA          ,2017,1,30,16,123
445,"The bitterness of betrayal, a taste that lingers, staining the palate of trust. ",1, #Bitterness #StainedTrust ,-0.9223031595950428,-0.9162952375968269, Germany ,2019,10,22,17,32
501,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ",1, #Excitement #UrbanEnergy ,1.911978590294006,1.9245692855750383, USA ,2022,7,20,21,110
163, Elation after a surprise reunion with a childhood friend.,0, #Elation #FriendshipReunion                  ,0.4948377153494816,0.5041370239891058, Canada      ,2021,2,5,9,88
310," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ",0, #Loneliness #SolitaryNocturne ,-0.4971608971116855,-0.49016555912104703, Australia ,2019,9,19,3,178
194," Resentment festers, a wound that refuses to heal.  ",3, #Resentment #Unforgiving                    ,-1.630873597067305,-1.6265113683897932, India         ,2017,1,12,12,231
523,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ",0, #Emotion #AdeleMelodies ,1.2034081528217437,1.214353154782072, UK ,2019,11,28,19,92
366,Optimism for a bright future amidst challenging times.           ,1, #Optimism #BrightFuture                  ,-0.2137327221227806,-0.20607910680386055, Canada            ,2021,7,5,9,206
384,Rejuvenated by the salty breeze and the sound of waves at the seaside. ,3, #Rejuvenation #SeasideEscape            ,-0.4971608971116855,-0.5611871722003436, Spain           ,2021,9,20,14,228
660,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",0, #DanceFail #HighSchoolTikTok ,0.4948377153494816,0.5041370239891058, USA,2023,8,18,16,91
530,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ",1, #Journey #BobMarleyTribute ,1.2034081528217437,1.214353154782072, Jamaica ,2020,3,5,18,171
153, Serenity found in the beauty of a sunset by the sea.  ,1, #Serenity #SunsetViews                       ,0.06969545286612429,0.1490289585926226, Canada     ,2011,7,22,18,245
504,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ",1, #Wonder #NatureOrchestra ,1.2034081528217437,1.214353154782072, Brazil ,2021,6,10,16,273
522,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ",2, #Creativity #LadyGaga ,1.911978590294006,1.9245692855750383, USA ,2021,4,15,21,60
112," Embracing the beauty of nature, a moment of contentment. ",0, #Contentment #Nature                           ,0.4948377153494816,0.5041370239891058, India       ,2011,6,20,14,57
227," Indifferent to the noise of the world, a silent observer in the midst of life's cacophony. ",1, #Indifference #SilentObserver            ,-1.7725876845617574,-1.7685545945483863, India         ,2023,3,10,16,158
513,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ",0, #Enchantment #TaylorSwift ,1.2034081528217437,1.214353154782072, USA ,2021,5,10,19,96
585,Decided to study for exams but ended up making memes about studying instead. Procrastination level: Expert. #ProcrastinationNation #TeenConfessions ,1, #StudyingMemes #TeenLife ,0.4948377153494816,0.5041370239891058, Canada,2023,5,24,13,256
104, Calmness prevails as I practice mindfulness.            ,0, #Calmness #Mindfulness                      ,-0.9223031595950428,-0.9162952375968269, UK        ,2023,3,2,18,38
422,Numbness sets in as the weight of loneliness grows heavier.       ,3, #Loneliness #HeavyHeart                  ,-0.4971608971116855,-0.5611871722003436, Canada          ,2021,2,12,16,179
420,Awash with serenity as the sun sets over a tranquil lakeside retreat. ,0, #Serenity #TranquilSunset              ,0.9199799778328389,0.8592450893855889, Germany       ,2020,11,20,18,244
572,"In the heart of a bustling market, the street food connoisseur indulges in a culinary adventure, savoring diverse flavors and aromas. ",1, #CulinaryAdventure #StreetFoodDelights ,1.911978590294006,1.9245692855750383, Thailand ,2019,8,28,19,62
555,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports. ",1, #Sympathy #GymnasticsFall ,0.9199799778328389,0.8592450893855889, Japan ,2021,4,5,20,260
75, Pride in achieving a personal milestone.               ,1, #Pride #Milestone                           ,1.2034081528217437,1.214353154782072, Australia    ,2023,2,19,16,218
116, Empowered to make a difference in my community.        ,3, #Empowerment #Community                        ,-0.9223031595950428,-0.9162952375968269, UK       ,2014,9,14,8,95
408,"Embarking on a culinary odyssey, savoring flavors around the world. ",3, #CulinaryOdyssey #FlavorsAroundTheWorld ,1.911978590294006,1.9245692855750383, Belgium         ,2019,3,2,20,63
706,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. ,2, #EnvironmentalEfforts #HighSchoolCommunity ,0.6365518028439341,0.5041370239891058, Canada,2023,10,3,12,196
120, Enthusiastically diving into a new project.            ,1, #Enthusiasm #NewProject                       ,-0.9223031595950428,-0.9162952375968269, USA  ,2018,6,15,16,102
54, Feeling a sense of fear after watching a thriller movie. ,1, #Fear #ThrillerMovie                         ,-0.9223031595950428,-0.9162952375968269, USA          ,2023,2,11,21,115
152, Contentment in the embrace of a loved one.           ,3, #Contentment #Love                             ,1.2034081528217437,1.214353154782072, India    ,2010,11,12,20,57
404,Rejuvenated by the salty breeze and the sound of waves at the seaside. ,3, #Rejuvenation #SeasideEscape            ,-0.4971608971116855,-0.5611871722003436, Spain           ,2021,9,20,14,228
689,Received a not-so-great grade on a major project. Academic frustration setting in. ,0, #AcademicFrustration #HighSchoolStress ,-0.355446809617233,-0.3481223329624538, UK,2023,9,16,17,28
208," Floating through the day with an air of indifference, detached from the mundane happenings around. ",0, #Indifference #FloatingThroughLife        ,-1.630873597067305,-1.6265113683897932, Canada        ,2023,3,22,16,158
514,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ",1, #Nostalgia #QueenTribute ,0.06969545286612429,0.1490289585926226, UK ,2018,12,2,22,198
526,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ",0, #Hypnotic #ShakiraRhythms ,0.9199799778328389,0.8592450893855889, Colombia ,2022,2,28,21,153
617,"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories ",0, #LifetimeExperiences #SeniorMemoir ,1.911978590294006,1.9245692855750383, USA,2023,6,25,20,128
677,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! ,1, #FriendshipBracelets #HighSchoolCrafts ,-0.355446809617233,-0.4191439460417504, USA,2023,9,4,15,172
8, Political discussions heating up on the timeline.  ,3, #Politics #Debate                       ,1.2034081528217437,1.214353154782072, USA      ,2023,1,17,8,195
611,"Embarked on a road trip to revisit cherished places from the past. Nostalgia, the ultimate travel companion. #RoadTrip #NostalgiaTour ",0, #CherishedPlaces #SeniorTravel ,0.06969545286612429,0.1490289585926226, Canada,2023,6,19,16,172
507,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ",1, #Exploration #KhmerStories ,-0.2137327221227806,-0.20607910680386055, Cambodia ,2016,11,22,13,114
633,Hosted a photography exhibition featuring snapshots of a life well-lived. Every photo has a story to tell. #PhotographyExhibition #SeniorPhotographer ,2, #LifeInPictures #SeniorExhibition ,0.06969545286612429,0.1490289585926226, Canada,2023,7,11,18,128
37, Attending a live music concert tonight.            ,1, #Music #ConcertNight                  ,-0.4971608971116855,-0.5611871722003436, USA ,2023,1,27,20,214
453,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly. ",0, #Despair #EndlessReverberation ,0.9199799778328389,0.8592450893855889, Australia ,2017,3,28,22,72
140, Serenity found in the melody of a peaceful piano.    ,3, #Serenity #PeacefulMelody                    ,-0.4971608971116855,-0.5611871722003436, Canada      ,2016,7,30,18,245
254," Compassionate clouds, heavy with care, showering empathy on the parched grounds of human suffering. ",2, #Compassionate #ShowerOfEmpathy ,-0.4971608971116855,-0.49016555912104703, Australia ,2022,6,20,10,48
304," Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success. ",0, #Jealous #GreenEyedMonster ,-0.7805890721005904,-0.7742520114382335, USA ,2019,8,30,10,168
606,Savoring the flavors of a home-cooked meal. Simple joys are the heart of happiness. #HomeCooking #SimpleJoys ,1, #HappinessInFood #SeniorLife ,0.4948377153494816,0.5041370239891058, USA,2023,6,14,19,56
528,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ",2, #Iconic #GNRConcert ,0.06969545286612429,0.1490289585926226, USA ,2018,12,10,22,154
536,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ",0, #Gratitude #OscarWinningMoment ,-0.4971608971116855,-0.5611871722003436, USA ,2016,2,28,20,128
263," Gratitude as a guiding star, navigating the constellation of blessings in the vast universe of life's precious moments. ",2, #Grateful #GuidingStar ,-0.355446809617233,-0.3481223329624538, Australia ,2022,3,12,19,127
298," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ",0, #Bitterness #ResentmentWeb ,-1.3474454220784002,-1.3424249160726065, UK ,2019,3,8,14,32
415,"Lost in the pages of a captivating novel, transported to another world. ",3, #Immersion #CaptivatingNovel           ,-0.2137327221227806,-0.20607910680386055, UK              ,2019,9,28,19,156
151, The euphoria of a successful product launch.         ,0, #Euphoria #ProductLaunchSuccess              ,-0.9223031595950428,-0.9162952375968269, USA       ,2022,4,3,11,109
581,Successfully avoided eye contact with my crush in the hallway. Mission accomplished. #TeenCrush #StealthMode ,2, #CrushStruggles #AvoidingEyeContact ,-0.9223031595950428,-0.9162952375968269, USA,2023,5,20,19,110
650,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro! ,2, #SkaterLife #HighSchoolSkater ,1.2034081528217437,1.214353154782072, Canada,2023,8,8,16,110
489,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ",0, #Happiness #BoundlessLaughter ,1.2034081528217437,1.214353154782072, Brazil ,2021,8,2,19,136
148, Feeling a sense of fulfillment after helping others. ,0, #Fulfillment #HelpingOthers                  ,0.06969545286612429,0.1490289585926226, Canada    ,2011,8,28,18,125
147, Enthusiasm for a new artistic project in the works.  ,1, #Enthusiasm #ArtisticProject                 ,-0.9223031595950428,-0.9162952375968269, USA       ,2020,9,17,16,102
537,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ",2, #Inspiration #HiddenGemDiscovery ,0.06969545286612429,0.1490289585926226, France ,2022,4,20,17,160
678,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! ,2, #CartwheelChallenge #HighSchoolAthlete ,0.7782658903383866,0.646180250147699, Canada,2023,9,5,12,110
550,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity. ",1, #Heartwarming #HockeyFinalsComeback ,0.06969545286612429,0.1490289585926226, Canada ,2020,12,12,20,147
349,Amused by the antics of playful kittens during playtime.           ,0, #Amusement #PlayfulKittens               ,-0.9223031595950428,-0.9162952375968269, Canada            ,2022,10,22,12,14
464,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ",1, #Betrayal #PoisonedTrust ,0.4948377153494816,0.5041370239891058, Canada ,2021,3,2,17,29
326," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence. ",2, #Jealous #BloomingAchievements ,-0.7805890721005904,-0.7742520114382335, UK ,2018,3,17,14,168
187," Envy poisons my thoughts, coveting others' success.",0, #Envy #Success                              ,-1.630873597067305,-1.6265113683897932, Canada        ,2017,3,20,11,105
124, The euphoria of a live music concert under the stars.  ,0, #Euphoria #LiveMusic                          ,-0.9223031595950428,-0.9162952375968269, USA ,2021,6,19,14,109
623,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",1, #DiscoverNewPlaces #SeniorTravel ,1.2034081528217437,1.214353154782072, USA,2023,7,1,14,110
144, Compassion shown through acts of kindness in the community.,1, #Compassion #CommunityKindness               ,-0.4971608971116855,-0.5611871722003436, Australia ,2019,1,15,14,46
698,Facing rejection from a dream college. Disheartened but determined to explore other paths. ,0, #CollegeDreams #HighSchoolJourney ,-0.355446809617233,-0.4191439460417504, UK,2023,9,25,20,239
198," Lost in the vast sea of information, an indifferent wave in the digital ocean. ",1, #Indifference #DigitalOverload              ,-2.056015859550662,-1.9816194337862763, Canada          ,2022,11,28,17,158
280," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ",2, #Proud #ScalingPeaks ,0.21140954036057674,0.22005057167191922, USA ,2020,1,5,8,220
294," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ",2, #Proud #ScalingPeaks ,0.21140954036057674,0.22005057167191922, USA ,2020,1,5,8,220
401,A burst of artistic creativity in the quietude of an artist's studio. ,3, #ArtisticBurst #StudioCreativity       ,-0.9223031595950428,-0.9162952375968269, Italy           ,2015,9,1,16,23
123, Elation after a surprise reunion with old friends.    ,1, #Elation #OldFriends                          ,0.4948377153494816,0.5041370239891058, Canada      ,2020,4,2,9,89
184," Anxiety grips my chest, a relentless grip on my thoughts.",0, #Anxiety #Restlessness                      ,-1.630873597067305,-1.6265113683897932, UK            ,2018,9,5,9,18
203," Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty. ",3, #Ambivalence #UncertainChoices             ,-1.3474454220784002,-1.27140330299331, Canada        ,2022,5,30,11,12
439,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ",1, #Desperation #GlimmerOfHope            ,0.06969545286612429,0.1490289585926226, France    ,2019,4,30,14,76
247,"Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ",1, #Numbness #EmotionalStorms ,-1.630873597067305,-1.6265113683897932, Canada ,2021,11,30,15,202
416,Drenched in nostalgia while flipping through an old family photo album. ,1, #Nostalgia #FamilyPhotoAlbum           ,0.4948377153494816,0.5041370239891058, India          ,2016,12,5,21,198
649,"Accidentally spilled paint in art class. Abstract art, right? #ArtClassAdventures #HighSchoolArtist ",1, #ArtisticMishaps #HighSchoolArt ,0.06969545286612429,0.1490289585926226, UK,2023,8,7,19,91
130, Compassion towards those in need during the holidays.  ,0, #Compassion #HolidaySupport                   ,-0.4971608971116855,-0.5611871722003436, USA      ,2015,12,22,14,47
403,Awe-inspired by the vastness of the cosmos on a stargazing night.   ,1, #Wonder #StargazingAdventure            ,2.6205490277662684,2.6347854163680045, South Africa    ,2018,7,8,23,275
577,"Engulfed in the aroma of freshly brewed coffee, the writer finds inspiration in every sip, embarking on a journey of creativity and prose. ",2, #CreativeInspiration #CoffeeJourney ,0.06969545286612429,0.1490289585926226, France ,2023,2,12,19,59
569,"In the realm of literature, a captivating novel transports the reader to distant lands, weaving a tapestry of imagination and escape. ",0, #Imagination #LiteraryEscape ,1.911978590294006,1.9245692855750383, Japan ,2021,10,8,20,155
220," Immersed in a state of emotional numbness, a shield against the storm of daily struggles. ",0, #Numbness #EmotionalShield               ,-1.630873597067305,-1.6265113683897932, USA          ,2021,12,1,15,203
665,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated! ,2, #SnackNinja #HighSchoolSnacks ,0.9199799778328389,0.8592450893855889, USA,2023,8,23,16,192
589,"Staring at the clock in class, waiting for the bell to ring like it's the most exciting event of the day. #ClassCountdown #TeenLife ",0, #ClassEvent #TeenExcitement ,-0.4971608971116855,-0.5611871722003436, USA,2023,5,28,12,256
668,Accidentally sent a text meant for a friend to the class group chat. Texting fail: Oops moment! ,2, #TextingFail #HighSchoolAwkward ,-0.4971608971116855,-0.5611871722003436, USA,2023,8,26,17,91
602,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger ,2, #BloggingJourney #TeenThoughts ,1.2034081528217437,1.214353154782072, Canada,2023,6,10,17,64
387,Heartfelt gratitude for the laughter shared during a family reunion. ,0, #Gratitude #FamilyLaughter              ,0.06969545286612429,0.1490289585926226, Austria         ,2017,12,28,19,129
709,Collaborating on a school project with peers. Teamwork makes the dream work. ,2, #Teamwork #HighSchoolProjects ,-0.4971608971116855,-0.49016555912104703, Canada,2023,10,6,17,196
510,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ",1, #Grandeur #IcyMasterpiece ,0.06969545286612429,0.1490289585926226, Norway ,2018,5,28,18,126
268," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ",0, #Playful #CarnivalEscapade ,0.35312362785502915,0.3620937978305125, Australia ,2018,8,22,17,211
442,"Avoiding the thorns of regret, walking barefoot on the path of remorse. ",1, #Regret #PathOfRemorse ,0.4948377153494816,0.5041370239891058, Canada ,2022,4,18,11,225
497,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ",0, #Serenity #SunsetHues ,0.06969545286612429,0.1490289585926226, Greece ,2016,9,10,19,243
113," Meditating by the serene lake, finding inner peace.   ",3, #Serenity #Meditation                          ,-0.4971608971116855,-0.5611871722003436, UK          ,2022,2,12,18,245
233," Embracing imperfections, finding acceptance in the mosaic of life's beautiful chaos. ",1, #Acceptance #BeautifulChaos              ,-0.4971608971116855,-0.49016555912104703, Australia     ,2021,7,20,16,1
637,"Organized a community painting event, turning blank canvases into a masterpiece of shared creativity. #PaintingEvent #SeniorArtist ",0, #CommunityArt #SeniorCreativity ,0.9199799778328389,0.8592450893855889, Canada,2023,7,15,19,172
374,Enveloped in serenity while practicing mindfulness by the lake.    ,1, #Mindfulness #LakeTranquility            ,1.911978590294006,1.9245692855750383, Canada           ,2017,10,20,8,190
234," Determination as the driving force, propelling me forward on the path to extraordinary achievements. ",0, #Determination #ExtraordinaryPath        ,-0.2137327221227806,-0.20607910680386055, USA          ,2019,12,3,13,78
590,"Discovered a new book series and spent the whole night reading. Who needs sleep, anyway? #BookwormLife #LateNightReading ",2, #BookDiscoveries #TeenReading ,1.2034081528217437,1.214353154782072, UK,2023,5,29,23,172
318," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ",1, #Dismissive #IndifferencePerformance ,-1.3474454220784002,-1.3424249160726065, Australia ,2018,8,18,14,85
411,Curiosity awakened by the mysteries of an ancient archaeological site. ,1, #Curiosity #AncientMysteries          ,-0.4971608971116855,-0.5611871722003436, Australia ,2015,11,8,10,65
654,"Joined the drama club to unleash my inner actor. Lights, camera, action! ",0, #DramaClubStar #HighSchoolActor ,0.4948377153494816,0.5041370239891058, USA,2023,8,12,13,110
359,Appreciation for the vibrant culture experienced during travel.   ,3, #Appreciation #CulturalExperience        ,0.9199799778328389,0.8592450893855889, UK                ,2016,11,14,13,20
259," Striding with confidence, footprints of self-assuredness imprinted on the sands of challenges conquered and victories claimed. ",1, #Confident #FootprintsOfAssuredness ,0.4948377153494816,0.5041370239891058, Australia ,2022,2,15,13,50
283," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ",2, #Inspired #CloudsOfCreativity ,-0.4971608971116855,-0.49016555912104703, India ,2021,12,8,14,163
377,Whimsical delight in a world of fairy tales and magical creatures.  ,1, #Whimsy #MagicalWorld                    ,-0.2137327221227806,-0.20607910680386055, USA             ,2016,3,8,14,270
385,Whispers of inspiration from the rustling leaves in a serene forest. ,0, #Inspiration #ForestWhispers            ,0.9199799778328389,0.8592450893855889, Portugal        ,2016,11,15,11,160
225," A fiery determination burning within, fueled by the vision of reaching unparalleled heights. ",1, #Determination #UnparalleledHeights      ,-0.2137327221227806,-0.20607910680386055, UK            ,2021,9,10,14,78
695,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. ,0, #RumorMills #HighSchoolDrama ,0.21140954036057674,0.22005057167191922, UK,2023,9,22,18,143
598,Attended a concert and danced the night away. Music is the heartbeat of life. #ConcertVibes #DanceAllNight ,0, #MusicMagic #TeenConcert ,0.9199799778328389,0.8592450893855889, Canada,2023,6,6,22,172
473,"In the garden of contentment, each bloom whispers tales of inner peace and joy. ",0, #Contentment #InnerPeace ,0.4948377153494816,0.5041370239891058, UK ,2022,2,15,12,56
348,Feeling empowered after conquering a challenging hiking trail.     ,1, #Empowerment #HikingAdventure             ,1.911978590294006,1.9245692855750383, USA               ,2018,9,5,14,95
506,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ",0, #Accomplishment #SunriseHues ,0.9199799778328389,0.8592450893855889, Japan ,2020,4,15,5,2
721,Attending a school talent show to support classmates. Applauding the diverse talents on display! ,0, #TalentShow #HighSchoolEntertainment ,-0.355446809617233,-0.3481223329624538, Canada,2023,10,18,16,139
676,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! ,2, #ScienceGeek #HighSchoolExperiments ,0.21140954036057674,0.07800734551332597, UK,2023,9,3,22,110
659,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories! ,2, #SleepoverFun #HighSchoolMemories ,-0.4971608971116855,-0.5611871722003436, UK,2023,8,17,22,110
625,"Started a community garden, growing not just plants but friendships too. Green thumbs unite! #CommunityGarden #SeniorGardener ",2, #GardenFriends #SeniorGreenThumb ,0.9199799778328389,0.8592450893855889, Canada,2023,7,3,12,172
618,"Attended a lecture on history, always fascinated by the lessons from the past. Learning is a lifelong adventure. #HistoryLecture #SeniorLearning ",1, #LifetimeAdventure #SeniorCuriosity ,1.2034081528217437,1.214353154782072, UK,2023,6,26,14,64
557,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort. ",2, #RenewedEffort #BasketballStruggles ,0.06969545286612429,0.1490289585926226, Canada ,2019,2,12,19,230
578,"In the realm of fashion, the designer unveils a collection that tells a story, blending innovation and tradition on the runway of creativity. ",1, #RunwayCreativity #FashionInnovation ,0.9199799778328389,0.8592450893855889, Italy ,2015,11,10,21,238
86, Admiring the dedication of volunteers at a local charity. ,3, #Admiration #Volunteers                     ,-0.2137327221227806,-0.20607910680386055, USA        ,2023,2,24,11,4
243," Embracing the beauty in imperfections, finding acceptance in the mosaic of life's unpredictable art. ",0, #Acceptance #UnpredictableArt            ,-0.4971608971116855,-0.49016555912104703, Australia    ,2023,6,15,16,1
160, Enthusiasm for a DIY home improvement project.       ,0, #Enthusiasm #HomeImprovement                 ,-0.9223031595950428,-0.9162952375968269, Australia   ,2018,4,15,16,102
525,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ",2, #Pride #JayZAnthem ,-0.4971608971116855,-0.5611871722003436, USA ,2017,9,10,20,217
36, Quality time with family this weekend.             ,0, #FamilyTime #Weekend                    ,0.06969545286612429,0.1490289585926226, UK        ,2023,1,26,17,214
541,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ",1, #Joy #WorldCupTriumph ,2.6205490277662684,2.6347854163680045, Brazil ,2018,7,15,21,172
171," Anxiety grips my heart, worry clouds my thoughts.  ",1, #Anxiety #Worry                               ,-1.3474454220784002,-1.27140330299331, UK           ,2019,4,15,9,19
627,"Enrolled in a dance class for seniors, moving to the rhythm of life. Age is just a number on the dance floor. #DanceClass #SeniorDancer ",2, #DanceLife #SeniorMoves ,-0.4971608971116855,-0.5611871722003436, UK,2023,7,5,20,172
619,"Rediscovered the joy of cooking traditional family recipes. The kitchen, a place of cherished memories. #FamilyRecipes #SeniorCooking ",2, #KitchenMemories #SeniorCulinary ,-0.2137327221227806,-0.20607910680386055, USA,2023,6,27,17,56
688,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. ,1, #CafeteriaDrama #HighSchoolTension ,-0.07201863462832815,-0.1350574937245639, Canada,2023,9,15,14,143
96, Confusion reigns as I try to make sense of recent events.,1, #Confusion #MakingSense                    ,0.4948377153494816,0.5041370239891058, UK   ,2023,2,27,14,52
564,"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression. ",1, #Creativity #StreetArtVibes ,0.06969545286612429,0.1490289585926226, Brazil ,2017,11,5,21,60
241," Leafing through the pages of an old photo album, nostalgia weaving tales of laughter and tears. ",3, #Nostalgia #PhotoAlbumStories            ,-1.3474454220784002,-1.27140330299331, USA          ,2017,5,18,14,201
575,"Surrounded by the vibrant colors of a flower garden, the gardener nurtures blossoms, finding joy in the beauty of nature's ever-changing canvas. ",1, #NaturesBeauty #FloralJoy ,0.9199799778328389,0.8592450893855889, Australia ,2020,5,15,18,194
461,"In the void of heartache, echoes of a love song play, each note a pang of longing. ",1, #Heartache #LoveSongLonging ,1.2034081528217437,1.214353154782072, Japan ,2022,7,10,22,144
554,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle. ",2, #Obstacle #CyclingFrustration ,0.06969545286612429,0.1490289585926226, France ,2017,5,15,22,204
642,"Participated in a charity run, proving that age is no barrier to supporting meaningful causes. #CharityRun #SeniorRunner ",2, #RunForACause #SeniorSupport ,1.2034081528217437,1.214353154782072, Canada,2023,7,20,17,110
207," Curiosity leading me down the rabbit hole of knowledge, a perpetual student in life's classroom. ",1, #Curiosity #KnowledgeQuest                ,-0.2137327221227806,-0.20607910680386055, USA          ,2022,10,8,8,68
393,Joyful laughter resonates through a lively summer carnival.         ,0, #FestiveJoy #SummerCarnival             ,0.06969545286612429,0.1490289585926226, Japan            ,2020,12,15,15,117
398,Reflective contemplation amid the ruins of a forgotten era.        ,3, #Reflection #ForgottenEra               ,-0.4971608971116855,-0.5611871722003436, Greece           ,2023,4,18,17,224
620,"Joined a nature photography club, capturing the beauty of the great outdoors. Every click is a connection to nature. #NaturePhotography #SeniorPhotographer ",0, #OutdoorBeauty #SeniorClicks ,-0.4971608971116855,-0.5611871722003436, UK,2023,6,28,22,172
218," Drifting through the day with a nonchalant demeanor, embracing the art of indifference. ",3, #Indifference #DriftingThroughLife       ,-1.7725876845617574,-1.7685545945483863, UK            ,2023,2,10,17,158
4, Trying out a new recipe for dinner tonight.        ,1, #Cooking #Food                           ,-1.3474454220784002,-1.27140330299331, Australia ,2023,1,15,19,197
653,Successfully organized a surprise birthday party for a friend. Party planning expert mode: Achieved! ,2, #BirthdayParty #HighSchoolCelebration ,0.06969545286612429,0.1490289585926226, Canada,2023,8,11,18,172
613,"Exploring the art of meditation, finding tranquility in the stillness of the mind. #MeditationJourney #TranquilMind ",2, #MindfulLiving #SeniorCalm ,-0.4971608971116855,-0.5611871722003436, UK,2023,6,21,19,56
547,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ",1, #Awe #GolfVictory ,0.06969545286612429,0.1490289585926226, Scotland ,2016,4,10,18,24
99, Pride in completing a challenging fitness challenge.    ,1, #Pride #FitnessChallengeCompleted          ,1.2034081528217437,1.214353154782072, UK            ,2023,2,28,16,218
